Date,stn,wban,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
1973-05-31,722950,23174,62.2,24,57.1,22,1011.8,22,1008.2,22,7.7,24,6.6,24,11.1,999.9,66.0,*,59.9,*,99.99,,999.9,1,1,0,0,0,0
1973-06-01,727410,99999,65.9,7,52.1,7,1012.0,7,957.1,7,9.9,7,3.9,7,7.0,999.9,78.8,*,53.6,,0.16,G,999.9,0,0,0,0,0,0
1973-06-02,727410,99999,67.7,6,54.2,6,1013.7,6,959.0,6,9.9,6,5.7,6,6.0,999.9,78.8,,53.6,,0.0,G,999.9,0,0,0,0,0,0
1973-06-03,725030,14732,62.7,23,50.1,23,1021.6,23,1020.5,23,12.5,23,9.0,23,14.0,999.9,73.4,,57.2,,0.0,G,999.9,0,0,0,0,0,0
1973-06-04,725030,14732,69.8,24,60.5,24,1019.0,24,1018.0,24,4.5,24,7.1,24,14.0,999.9,83.8,*,57.2,,0.04,G,999.9,1,1,0,0,0,0
1973-06-05,722950,23174,62.4,24,57.2,21,1015.6,24,1012.0,24,3.7,24,8.7,24,15.9,999.9,71.6,,57.2,,0.0,I,999.9,1,0,0,0,0,0
1973-06-06,727410,99999,64.9,7,46.7,7,1011.2,7,956.4,7,9.9,7,4.4,7,12.0,999.9,73.4,,51.8,,0.02,G,999.9,0,0,0,0,0,0
1973-06-07,725020,14734,77.6,24,66.7,24,1018.1,24,1017.1,24,9.9,24,8.7,24,15.0,999.9,84.9,*,70.9,,0.01,A,999.9,0,0,0,0,0,0
1973-06-08,727410,99999,63.0,5,52.5,5,1010.1,5,954.0,5,9.9,5,4.8,5,7.0,999.9,77.0,*,51.8,,0.2,G,999.9,0,0,0,0,0,0
1973-06-09,727410,99999,65.3,6,46.1,6,1015.2,6,960.3,6,9.9,6,4.3,6,7.0,999.9,80.6,*,48.2,,0.04,G,999.9,0,0,0,0,0,0
1973-06-10,725030,14732,78.7,24,58.2,24,1015.0,24,1014.0,24,12.7,24,9.1,24,15.0,999.9,89.6,,71.6,,0.28,G,999.9,0,0,0,0,1,0
1973-06-11,727410,99999,73.4,6,59.3,6,1008.4,6,954.1,6,9.9,6,4.0,6,6.0,999.9,84.2,,64.4,,0.0,I,999.9,0,0,0,0,0,0
1973-06-12,727410,99999,67.7,6,49.4,6,1013.4,6,958.5,5,9.9,6,3.8,6,11.1,999.9,80.6,,55.4,,0.0,I,999.9,0,0,0,0,0,0
1973-06-13,727410,99999,68.0,5,45.7,5,1018.4,5,963.2,5,9.9,5,2.2,5,4.1,999.9,78.8,*,46.4,,0.0,I,999.9,0,0,0,0,0,0
1973-06-14,725030,14732,72.2,21,53.7,21,1013.1,21,1012.2,21,14.9,21,10.4,21,14.0,21.0,82.4,,66.2,,0.98,G,999.9,0,0,0,0,0,0
1973-06-15,725020,14734,73.9,24,47.7,24,1015.9,24,1014.8,24,19.7,24,8.5,24,14.0,999.9,82.9,,63.9,,0.0,G,999.9,0,0,0,0,0,0
1973-06-16,727410,99999,72.7,5,65.1,5,1005.6,5,951.7,5,9.9,5,3.8,5,5.1,999.9,82.4,,62.6,,0.04,G,999.9,0,0,0,0,0,0
1973-06-17,725030,14732,66.5,24,54.6,24,1009.6,24,1008.6,24,11.7,24,12.7,24,20.0,999.9,77.0,,57.2,,0.12,G,999.9,1,0,0,0,0,0
1973-06-18,727410,99999,66.2,5,56.8,5,1006.1,5,951.8,5,9.9,5,6.8,5,14.0,999.9,75.2,*,55.4,,0.0,G,999.9,0,0,0,0,0,0
1973-06-19,727410,99999,66.8,6,56.0,6,1005.6,6,951.2,6,9.9,6,4.5,6,8.9,999.9,75.2,,57.2,,0.0,I,999.9,0,0,0,0,0,0
1973-06-20,727410,99999,63.5,4,51.8,4,1009.5,4,955.0,4,9.9,4,2.5,4,4.1,999.9,71.6,,57.2,,0.0,I,999.9,0,0,0,0,0,0
1973-06-21,727410,99999,59.3,6,54.5,6,1013.5,6,958.5,6,9.6,6,3.8,6,8.0,999.9,64.4,,55.4,,99.99,,999.9,0,1,0,0,0,0
1973-06-22,725020,14734,73.8,24,69.9,24,1016.2,24,1015.1,23,4.1,24,6.2,24,12.8,999.9,79.0,,70.0,*,0.09,B,999.9,1,1,0,0,1,0
1973-06-23,727410,99999,63.3,5,51.8,5,1015.5,5,960.2,5,9.9,5,4.2,5,6.0,999.9,71.6,,51.8,,0.0,I,999.9,0,0,0,0,0,0
1973-06-24,727410,99999,69.2,6,53.9,6,1015.4,6,960.6,6,9.9,6,3.9,6,5.1,999.9,78.8,,55.4,,0.04,A,999.9,0,0,0,0,0,0
1973-06-25,725030,14732,69.0,22,62.3,22,1016.9,22,1015.9,22,5.1,22,6.5,22,9.9,999.9,75.9,*,64.4,,0.0,I,999.9,0,0,0,0,0,0
1973-06-26,727410,99999,66.7,7,57.5,7,1005.0,7,950.1,6,9.2,7,6.1,7,17.1,999.9,78.8,*,59.0,,0.01,A,999.9,0,0,0,0,0,0
1973-06-27,722950,23174,67.0,24,60.8,23,1013.2,24,1009.6,24,4.0,24,6.8,24,12.0,999.9,78.8,,62.6,,0.0,I,999.9,0,0,0,0,0,0
1973-06-28,727410,99999,56.9,6,50.3,6,1005.9,5,951.1,6,9.6,6,2.9,6,2.9,999.9,64.4,,53.6,,99.99,,999.9,0,1,0,0,0,0
1973-06-29,727410,99999,55.1,7,49.2,7,1007.0,7,952.0,7,9.9,7,2.1,7,2.9,999.9,60.8,,51.8,,0.0,I,999.9,0,0,0,0,0,0
1973-06-30,727410,99999,64.7,7,54.4,7,1008.3,7,953.5,7,9.9,7,3.6,7,7.0,999.9,75.2,*,51.8,,0.0,I,999.9,0,0,0,0,0,0
1973-07-01,727410,99999,69.5,7,55.4,7,1011.1,7,956.4,7,9.9,7,3.8,7,6.0,999.9,80.6,*,55.4,,0.0,I,999.9,0,0,0,0,0,0
1973-07-02,727410,99999,73.9,7,60.0,7,1010.3,7,956.1,7,9.9,7,6.1,7,8.9,999.9,80.6,,57.2,,0.2,G,999.9,0,0,0,0,0,0
1973-07-03,727410,99999,68.3,6,53.9,6,1015.2,6,960.5,6,9.9,6,3.0,6,8.0,999.9,82.4,,53.6,,0.0,I,999.9,0,0,0,0,0,0
1973-07-04,727410,99999,68.9,8,52.7,8,1013.2,8,958.6,8,9.9,8,3.8,8,9.9,999.9,82.4,,55.4,,0.0,I,999.9,0,0,0,0,0,0
1973-07-05,725030,14732,76.2,23,68.8,23,1007.6,23,1006.6,23,5.9,23,6.5,23,14.0,999.9,84.2,,69.8,,1.46,G,999.9,1,0,0,0,1,0
1973-07-06,727410,99999,73.7,6,63.2,6,1009.0,6,954.8,6,9.9,6,4.7,6,7.0,999.9,82.4,*,53.6,,0.0,I,999.9,0,0,0,0,0,0
1973-07-07,727410,99999,78.5,6,67.7,6,1007.2,6,953.3,6,9.9,6,6.3,6,15.0,999.9,87.8,*,66.2,,0.0,I,999.9,0,0,0,0,0,0
1973-07-08,727410,99999,76.4,6,61.1,6,1013.0,6,958.9,6,9.9,6,3.6,6,5.1,999.9,89.6,,66.2,,0.0,I,999.9,0,0,0,0,0,0
1973-07-09,727410,99999,68.9,6,55.7,6,1018.5,6,964.4,6,9.9,6,2.7,6,6.0,999.9,84.2,,55.4,,0.0,I,999.9,0,0,0,0,0,0
1973-07-10,727410,99999,68.3,7,59.0,7,1016.2,7,962.1,6,10.7,7,4.9,7,12.0,999.9,75.2,,55.4,,0.67,G,999.9,0,0,0,0,0,0
1973-07-11,727410,99999,65.6,6,54.8,6,1019.7,6,964.6,6,9.9,6,2.8,6,4.1,999.9,78.8,*,55.4,,0.0,G,999.9,0,0,0,0,0,0
1973-07-12,727410,99999,73.0,5,63.3,5,1009.6,5,955.4,5,9.9,5,3.6,5,5.1,999.9,80.6,,55.4,,0.12,G,999.9,0,0,0,0,0,0
1973-07-13,727410,99999,68.3,6,58.4,6,1006.9,6,952.7,6,9.9,6,4.1,6,9.9,999.9,82.4,,51.8,,0.0,I,999.9,0,0,0,0,0,0
1973-07-14,727410,99999,63.5,6,53.6,6,1012.4,6,957.5,6,8.3,6,3.1,6,4.1,999.9,73.4,,53.6,,0.04,G,999.9,1,0,0,0,0,0
1973-07-15,727410,99999,61.1,7,49.7,7,1017.6,7,962.2,7,9.9,7,3.1,7,5.1,999.9,71.6,,48.2,,0.02,G,999.9,0,0,0,0,0,0
1973-07-16,727410,99999,63.9,7,49.7,7,1018.3,7,963.2,7,9.9,7,2.9,7,2.9,999.9,73.4,*,48.2,,0.0,G,999.9,0,0,0,0,0,0
1973-07-17,727410,99999,71.6,6,57.2,6,1015.6,6,961.0,6,9.9,6,6.8,6,18.1,999.9,82.4,*,48.2,,0.0,I,999.9,0,0,0,0,0,0
1973-07-18,727410,99999,71.9,6,60.2,6,1016.1,6,961.6,5,9.9,6,3.3,6,7.0,999.9,82.4,,62.6,,0.12,G,999.9,0,0,0,0,0,0
1973-07-19,727410,99999,73.8,5,60.1,5,1017.7,5,963.0,5,9.9,5,3.8,5,4.1,999.9,80.6,,57.2,,0.12,G,999.9,0,0,0,0,0,0
1973-07-20,727410,99999,63.1,7,52.3,7,1019.3,7,964.1,7,9.9,7,4.6,7,9.9,999.9,77.0,,51.8,,0.0,I,999.9,0,0,0,0,0,0
1973-07-21,727410,99999,64.4,5,53.2,5,1019.0,5,964.0,5,9.9,5,3.8,5,5.1,999.9,75.2,*,51.8,,0.0,I,999.9,0,0,0,0,0,0
1973-07-22,727410,99999,70.5,5,54.0,5,1020.9,5,965.7,5,9.9,5,3.4,5,4.1,999.9,77.0,,53.6,,0.0,I,999.9,0,0,0,0,0,0
1973-07-23,722950,23174,65.1,24,59.3,22,1010.2,24,1006.5,24,4.2,24,6.1,24,11.1,999.9,71.6,,60.8,,0.0,I,999.9,0,0,0,0,0,0
1973-07-24,727410,99999,71.0,6,62.6,6,1019.7,6,964.9,6,9.9,6,2.8,6,4.1,999.9,78.8,,60.8,,0.12,G,999.9,0,0,0,0,0,0
1973-07-25,727410,99999,72.0,5,65.1,5,1014.1,5,959.6,5,9.9,5,4.4,5,8.0,999.9,82.4,,64.4,,0.16,G,999.9,0,0,0,0,0,0
1973-07-26,725020,14734,77.6,24,65.8,24,1015.5,24,1014.5,24,9.7,24,8.7,24,12.0,999.9,86.9,,70.9,,0.24,A,999.9,0,1,0,0,0,0
1973-07-27,725030,14732,78.1,23,69.4,23,1011.6,23,1010.6,23,6.9,23,11.0,23,15.0,999.9,86.0,*,69.8,,0.12,G,999.9,0,0,0,0,0,0
1973-07-28,722950,23174,67.1,24,60.4,22,1013.3,24,1009.7,24,4.8,24,7.6,24,14.0,999.9,77.0,,62.6,,0.0,I,999.9,0,0,0,0,0,0
1973-07-29,727410,99999,62.6,4,56.3,4,1016.2,4,961.1,4,9.9,4,2.9,4,2.9,999.9,69.8,,51.8,,0.04,G,999.9,0,0,0,0,0,0
1973-07-30,725030,14732,77.2,23,63.3,23,1016.5,23,1015.4,23,13.5,23,7.1,23,12.0,999.9,86.0,,69.8,,0.0,I,999.9,0,0,0,0,0,0
1973-07-31,727410,99999,56.7,7,51.8,7,1019.5,7,964.0,7,9.9,7,3.2,7,5.1,999.9,71.6,,53.6,,0.0,I,999.9,0,0,0,0,0,0
1973-08-01,727410,99999,59.3,6,48.8,6,1020.5,6,965.4,6,9.9,6,3.5,6,4.1,999.9,69.8,*,42.8,,0.0,I,999.9,0,0,0,0,0,0
1973-08-02,727410,99999,64.4,5,48.6,5,1018.7,5,963.2,5,9.9,5,3.6,5,5.1,999.9,73.4,,46.4,,0.0,I,999.9,0,0,0,0,0,0
1973-08-03,727410,99999,60.5,7,49.5,7,1018.8,7,963.6,7,9.9,7,3.4,7,4.1,999.9,75.2,*,46.4,,0.0,I,999.9,0,0,0,0,0,0
1973-08-04,727410,99999,68.3,6,54.2,6,1018.1,6,963.0,6,9.9,6,2.9,6,5.1,999.9,80.6,*,46.4,,0.0,I,999.9,0,0,0,0,0,0
1973-08-05,725030,14732,78.0,24,61.3,24,1019.3,24,1018.3,24,12.9,24,7.0,24,10.1,999.9,86.0,,69.8,,0.0,G,999.9,0,0,0,0,0,0
1973-08-06,725020,14734,80.8,24,59.5,24,1018.8,24,1017.8,24,14.0,24,5.5,24,8.9,999.9,88.0,*,72.0,*,0.0,I,999.9,0,0,0,0,0,0
1973-08-07,722950,23174,66.4,24,58.6,24,1014.7,24,1011.1,24,10.6,24,8.0,24,15.0,999.9,73.4,,62.6,,0.0,I,999.9,0,0,0,0,0,0
1973-08-08,722950,23174,66.2,24,59.1,23,1015.8,24,1012.2,24,5.4,24,7.0,24,15.0,999.9,72.0,*,62.6,,0.0,I,999.9,0,0,0,0,0,0
1973-08-09,725020,14734,83.4,24,66.8,24,1016.4,24,1015.4,24,5.9,24,9.6,24,15.0,999.9,93.0,*,75.0,*,0.0,I,999.9,0,0,0,0,0,0
1973-08-10,725030,14732,82.7,23,70.8,23,1012.9,23,1011.9,23,4.7,23,10.7,23,16.9,999.9,91.9,*,75.2,,0.0,I,999.9,0,0,0,0,0,0
1973-08-11,727410,99999,62.9,6,55.4,6,1011.1,6,956.3,6,9.9,6,3.3,6,5.1,999.9,69.8,,55.4,,0.01,G,999.9,0,0,0,0,0,0
1973-08-12,727410,99999,64.4,8,55.4,8,1017.4,8,962.6,7,9.9,8,3.4,8,4.1,999.9,78.8,*,51.8,,0.0,G,999.9,0,0,0,0,0,0
1973-08-13,727410,99999,67.6,5,60.8,5,1016.5,5,961.5,5,9.9,5,3.4,5,4.1,999.9,78.8,,51.8,,0.67,G,999.9,0,0,0,0,0,0
1973-08-14,725030,14732,74.8,24,63.5,24,1013.9,24,1012.9,24,11.2,24,7.2,24,12.0,999.9,82.4,,68.0,,0.0,G,999.9,0,0,0,0,0,0
1973-08-15,727410,99999,63.6,7,54.6,7,1016.3,7,961.3,7,9.9,7,4.2,7,8.9,999.9,73.4,,51.8,,0.0,G,999.9,0,0,0,0,0,0
1973-08-16,727410,99999,71.3,6,59.9,6,1015.2,6,960.4,6,9.9,6,4.8,6,8.0,999.9,78.8,*,51.8,,0.2,G,999.9,0,0,0,0,0,0
1973-08-17,725020,14734,75.0,24,66.0,24,1022.3,24,1021.3,24,7.2,24,4.7,24,8.0,999.9,81.0,*,70.0,,0.0,A,999.9,0,0,0,0,0,0
1973-08-18,727410,99999,70.5,5,64.4,5,1018.7,5,964.0,5,9.9,5,3.3,5,5.1,999.9,80.6,,59.0,,0.47,G,999.9,0,0,0,0,0,0
1973-08-19,725020,14734,74.9,24,64.1,24,1017.3,24,1016.3,24,10.9,24,6.5,24,13.0,999.9,82.0,*,71.1,*,0.0,A,999.9,1,0,0,0,0,0
1973-08-20,727410,99999,65.3,6,51.5,6,1021.3,6,966.1,6,9.9,6,3.1,6,4.1,999.9,80.6,,53.6,,0.01,G,999.9,0,0,0,0,0,0
1973-08-21,727410,99999,60.8,6,50.6,6,1024.7,6,968.9,6,9.9,6,1.9,6,2.9,999.9,69.8,,50.0,,0.0,G,999.9,0,0,0,0,0,0
1973-08-22,727410,99999,58.1,6,49.4,6,1022.7,6,967.1,6,9.9,6,2.4,6,2.9,999.9,78.8,,50.0,,0.0,I,999.9,0,0,0,0,0,0
1973-08-23,722950,23174,67.6,24,57.0,24,1012.9,24,1009.3,24,12.6,24,6.3,24,14.0,999.9,75.2,,60.1,*,0.47,A,999.9,0,0,0,0,0,0
1973-08-24,727410,99999,65.1,5,57.6,5,1021.5,5,966.1,5,9.9,5,2.9,5,2.9,999.9,69.8,,57.2,,0.0,I,999.9,0,0,0,0,0,0
1973-08-25,727410,99999,65.5,5,61.5,5,1016.2,5,961.2,5,8.0,5,2.9,5,2.9,999.9,69.8,,57.2,,0.04,G,999.9,0,0,0,0,0,0
1973-08-26,727410,99999,74.0,6,69.8,6,1013.6,6,959.1,6,3.6,6,3.1,6,4.1,999.9,80.6,*,60.8,,0.0,I,999.9,1,0,0,0,0,0
1973-08-27,727410,99999,80.0,6,69.5,6,1012.9,6,958.7,6,8.6,6,5.1,6,9.9,999.9,89.6,*,66.2,,0.0,I,999.9,1,0,0,0,0,0
1973-08-28,727410,99999,80.0,6,68.0,5,1015.3,6,961.2,5,9.9,6,4.5,6,8.0,999.9,89.6,,69.8,,0.0,I,999.9,0,0,0,0,0,0
1973-08-29,727410,99999,78.4,5,67.6,5,1014.7,5,960.4,5,9.9,5,3.8,5,6.0,999.9,87.8,,69.8,,0.0,I,999.9,0,0,0,0,0,0
1973-08-30,725030,14732,87.7,24,69.6,24,1018.9,24,1017.8,24,6.5,24,6.1,24,11.8,999.9,95.0,*,77.0,,0.0,I,999.9,0,0,0,0,0,0
1973-08-31,725020,14734,88.7,24,70.1,24,1020.5,24,1019.5,24,4.5,24,6.0,24,25.1,34.0,96.1,*,80.1,*,0.0,I,999.9,0,0,0,0,0,0
1973-09-01,727410,99999,76.1,4,68.9,4,1013.5,4,959.3,4,9.9,4,3.2,4,4.1,999.9,82.4,,71.6,,0.0,G,999.9,0,0,0,0,0,0
1973-09-02,722950,23174,65.2,24,58.4,23,1013.7,24,1010.1,24,8.5,24,5.9,24,13.0,999.9,73.4,,60.1,*,0.0,I,999.9,0,0,0,0,0,0
1973-09-03,725030,14732,83.1,23,71.0,23,1019.5,23,1018.4,23,4.0,23,6.2,23,14.0,999.9,91.9,*,75.2,,0.0,G,999.9,1,0,0,0,0,0
1973-09-04,727410,99999,69.4,5,61.7,4,1010.2,5,955.9,5,9.9,5,8.7,5,15.9,999.9,78.8,,62.6,,0.0,I,999.9,0,0,0,0,0,0
1973-09-05,727410,99999,65.0,6,52.4,6,1012.0,6,957.2,6,9.9,6,6.6,6,14.0,999.9,73.4,,53.6,,0.0,I,999.9,0,0,0,0,0,0
1973-09-06,727410,99999,61.4,6,48.2,6,1016.8,6,961.6,6,9.9,6,3.3,6,5.1,999.9,69.8,,48.2,,0.0,I,999.9,0,0,0,0,0,0
1973-09-07,727410,99999,56.6,6,44.9,6,1019.5,6,963.9,6,9.9,6,2.9,6,2.9,999.9,68.0,,42.8,,0.0,I,999.9,0,0,0,0,0,0
1973-09-08,727410,99999,56.7,7,49.5,7,1021.8,7,965.9,7,9.9,7,3.4,7,4.1,999.9,68.0,,42.8,,0.0,I,999.9,0,0,0,0,0,0
1973-09-09,727410,99999,57.2,6,50.9,6,1023.8,6,967.9,6,9.9,6,3.7,6,5.1,999.9,66.2,,46.4,,0.0,I,999.9,0,0,0,0,0,0
1973-09-10,727410,99999,64.1,7,56.7,7,1016.9,7,962.6,6,9.7,7,9.9,7,17.1,999.9,75.2,*,48.2,,0.0,I,999.9,0,0,0,0,0,0
1973-09-11,727410,99999,58.7,7,45.1,7,1013.2,7,958.6,6,9.9,7,7.3,7,13.0,999.9,75.2,,46.4,,0.0,I,999.9,0,0,0,0,0,0
1973-09-12,727410,99999,54.7,8,43.0,8,1015.1,8,959.1,8,9.9,8,3.9,8,5.1,999.9,66.2,,41.0,,0.0,I,999.9,0,0,0,0,0,0
1973-09-13,725030,14732,67.7,24,44.7,24,1020.1,24,1019.0,24,14.3,24,7.3,24,15.0,999.9,77.0,*,56.8,*,0.0,I,999.9,0,0,0,0,0,0
1973-09-14,722950,23174,65.2,24,59.0,23,1016.1,24,1012.5,24,3.7,24,5.4,24,10.1,999.9,71.1,*,62.6,,0.0,I,999.9,0,0,0,0,0,0
1973-09-15,727410,99999,50.3,7,42.0,7,1018.2,7,962.4,7,9.9,7,4.2,7,6.0,999.9,62.6,,46.4,,0.0,I,999.9,0,0,0,0,0,0
1973-09-16,727410,99999,46.9,7,41.3,6,1024.2,7,967.3,6,9.5,7,3.7,7,5.1,999.9,51.8,,39.2,,0.08,G,999.9,0,0,0,0,0,0
1973-09-17,727410,99999,48.2,6,39.8,6,1023.3,6,967.0,6,9.9,6,4.2,6,6.0,999.9,53.6,,42.8,,0.0,G,999.9,0,0,0,0,0,0
1973-09-18,727410,99999,47.6,6,38.0,6,1019.4,6,963.2,6,9.9,6,4.2,6,5.1,999.9,62.6,,33.8,,0.0,I,999.9,0,0,0,0,0,0
1973-09-19,727410,99999,51.2,6,43.4,6,1011.6,6,956.0,6,9.9,6,6.2,6,8.9,999.9,64.4,,33.8,,0.08,G,999.9,0,0,0,0,0,0
1973-09-20,722950,23174,63.3,24,57.9,22,1014.8,24,1011.2,24,3.9,24,5.3,24,11.1,999.9,70.0,*,59.0,,0.0,I,999.9,0,0,0,0,0,0
1973-09-21,725030,14732,58.0,23,39.7,23,1024.9,23,1023.8,23,14.0,23,10.2,23,15.0,999.9,71.6,,47.8,*,0.0,I,999.9,0,0,0,0,0,0
1973-09-22,725030,14732,60.4,22,47.9,22,1027.3,22,1026.2,22,12.7,22,9.6,22,22.0,999.9,70.0,*,48.2,,0.0,I,999.9,0,0,0,0,0,0
1973-09-23,722950,23174,64.6,24,58.2,24,1013.5,24,1009.9,24,8.8,24,6.6,24,11.1,999.9,73.0,*,59.0,,0.0,I,999.9,0,0,0,0,0,0
1973-09-24,727410,99999,51.8,5,45.0,5,1020.6,5,964.6,5,9.9,5,6.8,5,12.0,999.9,68.0,*,42.8,,0.0,G,999.9,0,0,0,0,0,0
1973-09-25,727410,99999,62.9,7,55.4,7,1010.7,7,955.7,7,9.9,7,7.4,7,9.9,999.9,71.6,*,42.8,,0.35,G,999.9,0,0,0,0,0,0
1973-09-26,725020,14734,62.7,24,53.9,24,1032.1,24,1031.1,24,11.0,24,4.4,24,8.0,999.9,71.1,*,55.0,*,0.0,I,999.9,1,0,0,0,0,0
1973-09-27,727410,99999,56.3,6,50.0,6,1023.1,6,967.2,6,9.6,6,4.1,6,9.9,999.9,68.0,,51.8,,0.0,I,999.9,0,0,0,0,0,0
1973-09-28,727410,99999,56.2,7,44.6,7,1024.3,7,968.1,7,9.9,7,3.5,7,5.1,999.9,71.6,*,39.2,,0.0,I,999.9,0,0,0,0,0,0
1973-09-29,727410,99999,55.4,7,44.1,7,1019.2,7,963.2,7,9.9,7,3.1,7,4.1,999.9,71.6,,39.2,,0.0,I,999.9,0,0,0,0,0,0
1973-09-30,727410,99999,51.8,7,44.1,7,1021.8,7,965.7,7,9.9,7,3.7,7,6.0,999.9,64.4,*,37.4,,0.0,I,999.9,0,0,0,0,0,0
1973-10-01,727410,99999,53.6,6,46.4,6,1021.0,6,964.9,6,9.9,6,3.1,6,4.1,999.9,66.2,,37.4,,0.0,I,999.9,0,0,0,0,0,0
1973-10-02,727410,99999,56.5,5,50.0,5,1017.6,5,961.9,5,9.9,5,3.3,5,5.1,999.9,69.8,*,39.2,,0.0,I,999.9,0,0,0,0,0,0
1973-10-03,727410,99999,62.0,6,53.6,6,1015.3,6,960.0,6,9.9,6,4.0,6,7.0,999.9,69.8,,44.6,,0.0,I,999.9,0,0,0,0,0,0
1973-10-04,725020,14734,72.2,24,60.0,24,1016.1,24,1015.1,24,8.4,24,5.6,24,12.0,999.9,82.0,*,63.0,,0.0,I,999.9,1,0,0,0,0,0
1973-10-05,727410,99999,50.8,7,36.1,7,1022.4,7,965.7,7,9.9,7,2.7,7,4.1,999.9,64.4,,35.6,,0.0,I,999.9,0,0,0,0,0,0
1973-10-06,727410,99999,53.6,6,39.8,6,1021.8,6,965.9,5,9.9,6,4.4,6,9.9,999.9,66.2,,35.6,,0.0,I,999.9,0,0,0,0,0,0
1973-10-07,727410,99999,52.5,5,47.1,5,1017.9,5,961.8,5,9.2,5,2.9,5,2.9,999.9,60.8,,46.4,,0.01,G,999.9,0,0,0,0,0,0
1973-10-08,727410,99999,59.5,7,53.9,7,1016.5,7,961.2,7,5.0,7,3.7,7,6.0,999.9,73.4,*,50.0,,0.0,I,999.9,1,0,0,0,0,0
1973-10-09,727410,99999,64.4,7,61.3,7,1013.4,7,958.6,6,4.9,7,3.4,7,5.1,999.9,73.4,,53.6,,1.61,G,999.9,0,1,0,0,1,0
1973-10-10,727410,99999,69.1,5,61.9,5,1010.9,5,955.3,5,9.9,5,4.0,5,6.0,999.9,73.4,,53.6,,0.01,G,999.9,0,0,0,0,0,0
1973-10-11,722950,23174,63.7,24,47.5,24,1011.2,24,1007.6,24,14.6,24,6.6,24,15.9,999.9,73.4,,53.6,,0.0,I,999.9,0,0,0,0,0,0
1973-10-12,727410,99999,57.7,7,50.5,7,1007.5,7,952.5,6,9.9,7,10.9,7,15.9,999.9,73.4,,48.2,,0.08,G,999.9,0,0,0,0,0,0
1973-10-13,727410,99999,50.3,7,39.5,7,1009.1,7,953.7,7,9.9,7,5.5,7,12.0,999.9,57.2,*,42.8,,0.0,I,999.9,0,0,0,0,0,0
1973-10-14,727410,99999,57.2,4,38.8,4,1014.0,4,957.4,4,9.9,4,5.8,4,9.9,999.9,69.8,*,39.2,,0.0,I,999.9,0,0,0,0,0,0
1973-10-15,727410,99999,53.6,7,37.4,7,1016.7,7,961.0,7,9.9,7,3.4,7,4.1,999.9,69.8,,37.4,,0.0,I,999.9,0,0,0,0,0,0
1973-10-16,727410,99999,42.8,7,28.7,7,1019.9,7,963.5,7,9.9,7,8.8,7,17.1,999.9,57.2,,35.6,,0.0,I,999.9,0,0,0,0,0,0
1973-10-17,725030,14732,51.6,23,34.1,23,1013.7,23,1012.6,23,14.9,23,11.6,23,15.0,999.9,64.4,,45.9,*,0.0,I,999.9,0,0,0,0,0,0
1973-10-18,727410,99999,39.5,6,31.7,6,1020.0,6,963.2,6,9.9,6,3.9,6,5.1,999.9,48.2,*,30.2,,0.0,I,999.9,0,0,0,0,0,0
1973-10-19,727410,99999,46.7,7,36.1,7,1014.3,7,958.2,7,9.9,7,6.0,7,12.0,999.9,57.2,*,37.4,,0.0,I,999.9,0,0,0,0,0,0
1973-10-20,727410,99999,46.7,6,38.0,6,1021.0,6,964.8,6,9.9,6,4.0,6,6.0,999.9,60.8,*,33.8,,0.0,I,999.9,0,0,0,0,0,0
1973-10-21,727410,99999,53.9,6,42.2,6,1019.8,6,963.9,6,9.9,6,5.0,6,12.0,999.9,69.8,*,33.8,,0.0,I,999.9,0,0,0,0,0,0
1973-10-22,725030,14732,55.5,23,40.9,23,1026.4,23,1025.3,23,9.6,23,6.0,23,8.9,999.9,66.0,*,39.2,,0.0,I,999.9,0,0,0,0,0,0
1973-10-23,727410,99999,61.4,6,50.6,6,1016.4,6,960.7,6,9.9,6,3.3,6,5.1,999.9,73.4,,46.4,,0.0,I,999.9,0,0,0,0,0,0
1973-10-24,725030,14732,59.8,22,49.3,22,1021.1,22,1019.9,22,5.2,22,6.9,21,11.1,999.9,74.8,*,50.0,,0.0,I,999.9,1,0,0,0,0,0
1973-10-25,722950,23174,62.9,24,53.2,24,1012.7,24,1009.1,24,10.9,24,5.9,24,11.1,999.9,73.4,,53.6,,0.0,G,999.9,1,0,0,0,0,0
1973-10-26,725030,14732,58.8,24,48.5,24,1013.1,24,1012.0,24,8.8,24,11.6,24,18.1,999.9,72.0,*,51.8,,0.0,I,999.9,0,0,0,0,0,0
1973-10-27,725030,14732,60.6,22,42.2,22,1012.2,22,1011.1,22,14.1,22,12.1,22,15.9,999.9,73.4,,51.8,,0.0,I,999.9,0,0,0,0,0,0
1973-10-28,725020,14734,50.0,24,38.2,24,1023.3,24,1022.2,23,15.7,24,8.5,24,12.0,999.9,57.0,*,41.9,,0.0,I,999.9,0,0,0,0,0,0
1973-10-29,727410,99999,39.5,6,33.2,6,1020.3,6,963.4,6,11.1,6,3.3,6,5.1,999.9,50.0,*,33.8,,0.08,G,999.9,0,0,0,0,0,0
